date,open,high,low,close,volume,adj_close
2023-05-10,173.0200,174.0300,171.9000,173.5600,53724500,170.9240
2023-05-11,173.8500,174.5900,172.1700,173.7500,49514700,171.1112
2023-05-12,173.6200,174.0600,171.0000,172.5700,45533100,170.1841
2023-05-15,173.1600,173.2100,171.4700,172.0700,37266700,169.6911
2023-05-16,171.9900,173.1400,171.8000,172.0700,42110300,169.6911
2023-05-17,171.7100,172.9300,170.4200,172.6900,57951600,170.3025
2023-05-18,173.0000,175.2400,172.5800,175.0500,65496700,172.6299
2023-05-19,176.3900,176.3900,174.9400,175.1600,55809500,172.7384
2023-05-22,173.9800,174.7100,173.4500,174.2000,43570900,171.7916
2023-05-23,173.1300,173.3800,171.2800,171.5600,50747300,169.1881
2023-05-24,171.0900,172.4200,170.5200,171.8400,45143500,169.4642
2023-05-25,172.4100,173.9000,171.6900,172.9900,56058300,170.5984
2023-05-26,173.3200,175.7700,173.1100,175.4300,54835000,173.0046
2023-05-30,176.9600,178.9900,176.5700,177.3000,55964400,174.8488
2023-05-31,177.3300,179.3500,176.7600,177.2500,99625300,174.7995
2023-06-01,177.7000,180.1200,176.9300,180.0900,68901800,177.6002
2023-06-02,181.0300,181.7800,179.2600,180.9500,61996900,178.4483
2023-06-05,182.6300,184.9500,178.0400,179.5800,121946500,177.0972
2023-06-06,179.9700,180.1200,177.4300,179.2100,64848400,176.7323
2023-06-07,178.4400,181.2100,177.3200,177.8200,61944600,175.3616
2023-06-08,177.9000,180.8400,177.4600,180.5700,50214900,178.0735
2023-06-09,181.5000,182.2300,180.6300,180.9600,48900000,178.4582
2023-06-12,181.2700,183.8900,180.9700,183.7900,54274900,181.2490
2023-06-13,182.8000,184.1500,182.4400,183.3100,54929100,180.7757
2023-06-14,183.3700,184.3900,182.0200,183.9500,57462900,181.4068
2023-06-15,183.9600,186.5200,183.7800,186.0100,65433200,183.4383
2023-06-16,186.7300,186.9900,184.2700,184.9200,101256200,182.3634
2023-06-20,184.4100,186.1000,184.4100,185.0100,49799100,182.4521
2023-06-21,184.9000,185.4100,182.5900,183.9600,49515700,181.4167
2023-06-22,183.7400,187.0500,183.6700,187.0000,51245300,184.4147
2023-06-23,185.5500,187.5600,185.0100,186.6800,53117000,184.0991
2023-06-26,186.8300,188.0500,185.2300,185.2700,48088700,182.7086
2023-06-27,185.8900,188.3900,185.6700,188.0600,50730800,185.4600
2023-06-28,187.9300,189.9000,187.6000,189.2500,51216800,186.6335
2023-06-29,189.0800,190.0700,188.9400,189.5900,46347300,186.9688
2023-06-30,191.6300,194.4800,191.2600,193.9700,85213200,191.2883
2023-07-03,193.7800,193.8800,191.7600,192.4600,31458200,189.7992
2023-07-05,191.5700,192.9800,190.6200,191.3300,46920300,188.6848
2023-07-06,189.8400,192.0200,189.2000,191.8100,45094300,189.1581
2023-07-07,191.4100,192.6700,190.2400,190.6800,46815000,188.0438
2023-07-10,189.2600,189.9900,187.0400,188.6100,59922200,186.0024
2023-07-11,189.1600,189.3000,186.6000,188.0800,46638100,185.4797
2023-07-12,189.6800,191.7000,188.4700,189.7700,60750200,187.1464
2023-07-13,190.5000,191.1900,189.7800,190.5400,41342300,187.9057
2023-07-14,190.2300,191.1800,189.6300,190.6900,41616200,188.0536
2023-07-17,191.9000,194.3200,191.8100,193.9900,50520200,191.3080
2023-07-18,193.3500,194.3300,192.4200,193.7300,48288200,191.0516
2023-07-19,193.1000,198.2300,192.6500,195.1000,80507300,192.4026
2023-07-20,195.0900,196.4700,192.5000,193.1300,59581200,190.4599
2023-07-21,194.1000,194.9700,191.2300,191.9400,71951700,189.2863
2023-07-24,193.4100,194.9100,192.2500,192.7500,45377800,190.0851
2023-07-25,193.3300,194.4400,192.9200,193.6200,37283200,190.9431
2023-07-26,193.6700,195.6400,193.3200,194.5000,47471900,191.8109
2023-07-27,196.0200,197.2000,192.5500,193.2200,47460200,190.5486
2023-07-28,194.6700,196.6300,194.1400,195.8300,48291400,193.1226
2023-07-31,196.0600,196.4900,195.2600,196.4500,38824100,193.7340
2023-08-01,196.2400,196.7300,195.2800,195.6100,35175100,192.9056
2023-08-02,195.0400,195.1800,191.8500,192.5800,50389300,189.9175
2023-08-03,191.5700,192.3700,190.6900,191.1700,61235200,188.5270
2023-08-04,185.5200,187.3800,181.9200,181.9900,115956800,179.4739
2023-08-07,182.1300,183.1300,177.3500,178.8500,97576100,176.3773
2023-08-08,179.6900,180.2700,177.5800,179.8000,67823000,177.3142
2023-08-09,180.8700,180.9300,177.0100,178.1900,60378500,175.7265
2023-08-10,179.4800,180.7500,177.6000,177.9700,54686900,175.5095
2023-08-11,177.3200,178.6200,176.5500,177.7900,52036700,175.5687
2023-08-14,177.9700,179.6900,177.3100,179.4600,43675600,177.2179
2023-08-15,178.8800,179.4800,177.0500,177.4500,43622600,175.2330
2023-08-16,177.1300,178.5400,176.5000,176.5700,46964900,174.3640
2023-08-17,177.1400,177.5100,173.4800,174.0000,66062900,171.8261
2023-08-18,172.3000,175.1000,171.9600,174.4900,61172200,172.3100
2023-08-21,175.0700,176.1300,173.7400,175.8400,46311900,173.6431
2023-08-22,177.0600,177.6800,176.2500,177.2300,42038900,175.0157
2023-08-23,178.5200,181.5500,178.3300,181.1200,52722800,178.8571
2023-08-24,180.6700,181.1000,176.0100,176.3800,54945800,174.1764
2023-08-25,177.3800,179.1500,175.8200,178.6100,51449600,176.3785
2023-08-28,180.0900,180.5900,178.5500,180.1900,43820700,177.9388
2023-08-29,179.7000,184.9000,179.5000,184.1200,53003900,181.8196
2023-08-30,184.9400,187.8500,184.7400,187.6500,60813900,185.3056
2023-08-31,187.8400,189.1200,187.4800,187.8700,60794500,185.5228
2023-09-01,189.4900,189.9200,188.2800,189.4600,45766500,187.0930
2023-09-05,188.2800,189.9800,187.6100,189.7000,45280000,187.3299
2023-09-06,188.4000,188.8500,181.4700,182.9100,81755800,180.6248
2023-09-07,175.1800,178.2100,173.5400,177.5600,112488800,175.3416
2023-09-08,178.3500,180.2400,177.7900,178.1800,65551300,175.9538
2023-09-11,180.0700,180.3000,177.3400,179.3600,58953100,177.1192
2023-09-12,179.4900,180.1300,174.8200,176.3000,90370200,174.0974
2023-09-13,176.5100,177.3000,173.9800,174.2100,84267900,172.0335
2023-09-14,174.0000,176.1000,173.5800,175.7400,60895800,173.5444
2023-09-15,176.4800,176.5000,173.8200,175.0100,109259500,172.8235
2023-09-18,176.4800,179.3800,176.1700,177.9700,67257600,175.7465
2023-09-19,177.5200,179.6300,177.1300,179.0700,51826900,176.8328
2023-09-20,179.2600,179.7000,175.4000,175.4900,58436200,173.2975
2023-09-21,174.5500,176.3000,173.8600,173.9300,63149100,171.7570
2023-09-22,174.6700,177.0800,174.0500,174.7900,56725400,172.6062
2023-09-25,174.2000,176.9700,174.1500,176.0800,46172700,173.8801
2023-09-26,174.8200,175.2000,171.6600,171.9600,64588900,169.8116
2023-09-27,172.6200,173.0400,169.0500,170.4300,66921800,168.3007
2023-09-28,169.3400,172.0300,167.6200,170.6900,56294400,168.5574
2023-09-29,172.0200,173.0700,170.3400,171.2100,51861100,169.0710
2023-10-02,171.2200,174.3000,170.9300,173.7500,52164500,171.5792
2023-10-03,172.2600,173.6300,170.8200,172.4000,49594600,170.2461
2023-10-04,171.0900,174.2100,170.9700,173.6600,53020300,171.4903
2023-10-05,173.7900,175.4500,172.6800,174.9100,48527900,172.7248
2023-10-06,173.8000,177.9900,173.1800,177.4900,57266700,175.2725
2023-10-09,176.8100,179.0500,175.8000,178.9900,42390800,176.7538
2023-10-10,178.1000,179.7200,177.9500,178.3900,43698000,176.1613
2023-10-11,178.2000,179.8500,177.6000,179.8000,47551100,177.5536
2023-10-12,180.0700,182.3400,179.0400,180.7100,56743100,178.4523
2023-10-13,181.4200,181.9300,178.1400,178.8500,51427100,176.6155
2023-10-16,176.7500,179.0800,176.5100,178.7200,52517000,176.4872
2023-10-17,176.6500,178.4200,174.8000,177.1500,57549400,174.9368
2023-10-18,175.5800,177.5800,175.1100,175.8400,54764400,173.6431
2023-10-19,176.0400,177.8400,175.1900,175.4600,59302900,173.2679
2023-10-20,175.3100,175.4200,172.6400,172.8800,64244000,170.7201
2023-10-23,170.9100,174.0100,169.9300,173.0000,55980100,170.8386
2023-10-24,173.0500,173.6700,171.4500,173.4400,43816600,171.2731
2023-10-25,171.8800,173.0600,170.6500,171.1000,57157000,168.9623
