date,open,high,low,close,volume,adj_close
2009-06-09,10.9755,11.0235,10.8048,10.9014,130065804,10.8056
2009-06-10,10.9167,10.9582,10.6774,10.8258,134221644,10.7307
2009-06-11,10.8051,10.8541,10.7200,10.7357,114493392,10.6414
2009-06-12,10.6822,10.7032,10.5408,10.6316,116619264,10.5382
2009-06-15,10.5480,10.5480,10.3604,10.4297,149326524,10.3380
2009-06-16,10.4932,10.5378,10.3959,10.4104,121866012,10.3189
2009-06-17,10.4152,10.5035,10.2993,10.3894,139464396,10.2981
2009-06-18,10.4024,10.4777,10.3353,10.3619,123284592,10.2708
2009-06-19,10.4657,10.5220,10.3749,10.5128,170193636,10.4204
2009-06-22,10.4342,10.4477,10.0573,10.1939,164811024,10.1043
2009-06-23,10.1764,10.2350,10.0738,10.1522,115868016,10.0629
2009-06-24,10.2287,10.3161,10.1742,10.2425,98213688,10.1525
2009-06-25,10.1852,10.4079,10.1729,10.4047,121658220,10.3132
2009-06-26,10.3524,10.7165,10.3381,10.6436,130137732,10.5501
2009-06-29,10.6607,10.7057,10.5666,10.6141,86685228,10.5208
2009-06-30,10.6106,10.6909,10.4660,10.5503,103652244,10.4576
2009-07-01,10.6156,10.6707,10.4642,10.4852,92339568,10.3931
2009-07-02,10.3956,10.3956,10.1804,10.2225,100603296,10.1326
2009-07-06,10.1727,10.2763,10.0516,10.2505,90413496,10.1604
2009-07-07,10.2162,10.2400,9.9094,9.9257,130241628,9.8384
2009-07-08,10.0100,10.1602,9.9615,10.0723,137510352,9.9838
2009-07-09,10.1632,10.3716,10.1552,10.2700,130892976,10.1798
2009-07-10,10.2498,10.4447,10.2277,10.3704,116946936,10.2792
2009-07-13,10.4147,10.6236,10.3899,10.6181,161666172,10.5248
2009-07-14,10.6034,10.6789,10.5323,10.6279,115716168,10.5345
2009-07-15,10.7523,10.9780,10.7230,10.9652,150928920,10.8688
2009-07-16,10.9279,11.1549,10.8634,11.0761,261917820,10.9787
2009-07-17,10.8358,10.8979,10.6782,10.7670,273889836,10.6724
2009-07-20,10.7578,10.8321,10.6669,10.7650,126013860,10.6704
2009-07-21,10.7843,10.8083,10.6537,10.7082,118609272,10.6141
2009-07-22,10.7107,10.7658,10.5981,10.7030,103364532,10.6089
2009-07-23,10.7277,11.0413,10.6481,10.9444,138988872,10.8482
2009-07-24,10.9062,11.2735,10.8859,11.1792,144930924,11.0809
2009-07-27,11.1622,11.1799,10.9512,11.1311,100075824,11.0333
2009-07-28,11.0360,11.0813,10.9134,11.0073,101198700,10.9105
2009-07-29,10.9417,10.9560,10.8081,10.9169,79400520,10.8210
2009-07-30,11.0763,11.2980,11.0763,11.1522,127816056,11.0541
2009-07-31,11.2608,11.3288,11.0718,11.0873,114301584,10.9899
2009-08-03,11.2297,11.3589,11.2022,11.3166,103508388,11.2171
2009-08-04,11.2455,11.3614,11.2220,11.3546,95496408,11.2548
2009-08-05,11.4114,11.4342,11.2082,11.2898,93586320,11.1906
2009-08-06,11.3689,11.3834,11.2245,11.2703,84351564,11.1712
2009-08-07,11.4032,11.4970,11.3861,11.4389,101622276,11.3384
2009-08-10,11.3899,11.4717,11.3561,11.4267,69610320,11.3262
2009-08-11,11.3531,11.4422,11.3208,11.3599,68431500,11.2600
2009-08-12,11.3966,11.5553,11.3844,11.4760,93562344,11.3751
2009-08-13,11.5653,11.6296,11.4842,11.5686,79728192,11.4669
2009-08-14,11.5811,11.5911,11.4337,11.5115,66936996,11.4103
2009-08-17,11.2988,11.3111,11.0891,11.1334,104703192,11.0355
2009-08-18,11.1386,11.2037,11.0691,11.1431,93949956,11.0452
2009-08-19,11.0108,11.1361,10.9750,11.1104,90109800,11.0127
2009-08-20,11.3113,11.5661,11.2920,11.5218,159796044,11.4205
2009-08-21,11.6502,11.6639,11.5778,11.6426,142277580,11.5403
2009-08-24,11.6954,11.7640,11.6221,11.7300,98037864,11.6269
2009-08-25,11.7400,11.8706,11.7297,11.7960,93546360,11.6924
2009-08-26,11.8308,11.8368,11.6792,11.7117,79432488,11.6088
2009-08-27,11.7262,11.7262,11.5298,11.6632,79876044,11.5607
2009-08-28,11.7432,11.8211,11.5961,11.6304,70793136,11.5282
2009-08-31,11.5063,11.5581,11.4615,11.5533,78237684,11.4518
2009-09-01,11.5035,11.6822,11.3719,11.4054,103692204,11.3052
2009-09-02,11.4069,11.4697,11.3261,11.3366,72119808,11.2369
2009-09-03,11.4069,11.4677,11.3864,11.4494,65782152,11.3488
2009-09-04,11.4507,11.5766,11.4059,11.5440,59908032,11.4426
2009-09-08,11.6189,11.6864,11.4074,11.4770,106161732,11.3761
2009-09-09,11.4880,11.6684,11.4815,11.6109,87728184,11.5088
2009-09-10,11.6779,11.7853,11.5616,11.7853,101282616,11.6817
2009-09-11,11.7718,11.8443,11.7025,11.8153,76039884,11.7115
2009-09-14,11.7745,11.9319,11.7630,11.8899,78948972,11.7854
2009-09-15,11.8889,11.9847,11.8296,11.9504,95828076,11.8454
2009-09-16,12.0070,12.2465,11.9740,12.2195,103308588,12.1121
2009-09-17,12.2765,12.4467,12.1909,12.3053,179144676,12.1971
2009-09-18,12.4317,12.4369,12.2930,12.2988,131208660,12.1907
2009-09-21,12.2057,12.4850,12.1677,12.4374,84571344,12.3281
2009-09-22,12.5355,12.5623,12.4577,12.4890,121526352,12.3792
2009-09-23,12.5320,12.6877,12.4552,12.4740,108059832,12.3643
2009-09-24,12.5243,12.5478,12.3373,12.4317,101002896,12.3224
2009-09-25,12.3696,12.5108,12.3123,12.3243,81902016,12.2160
2009-09-28,12.3834,12.5500,12.3448,12.4757,73498428,12.3661
2009-09-29,12.5008,12.5063,12.3376,12.4757,83884032,12.3661
2009-09-30,12.5125,12.5160,12.1932,12.4087,125542332,12.2996
2009-10-01,12.3373,12.4242,12.1872,12.1922,112415472,12.0850
2009-10-02,12.1056,12.3058,12.0771,12.1266,103927968,12.0200
2009-10-05,12.2035,12.3231,12.0956,12.2252,85698216,12.1178
2009-10-06,12.3048,12.4967,12.3048,12.4810,109182708,12.3713
2009-10-07,12.4875,12.9877,12.4577,12.9515,194773032,12.8376
2009-10-08,13.0023,13.0943,12.8463,12.8674,171979848,12.7543
2009-10-09,12.9292,13.0508,12.8754,12.9192,109414476,12.8056
2009-10-12,13.0986,13.1572,12.9960,13.1141,132755112,12.9988
2009-10-13,13.1229,13.1997,13.0475,13.1659,121374504,13.0502
2009-10-14,13.3248,13.4029,13.2633,13.3964,130205664,13.2787
2009-10-15,13.3571,13.4359,13.1949,13.2610,243771984,13.1445
2009-10-16,13.6969,13.8826,13.6269,13.7600,353322324,13.6391
2009-10-19,13.8311,13.8539,13.7320,13.8161,128587284,13.6946
2009-10-20,13.8048,13.8376,13.5310,13.8068,161586252,13.6855
2009-10-21,13.7615,13.9977,13.7387,13.7913,146677176,13.6701
2009-10-22,13.7638,13.8889,13.7137,13.8661,93366540,13.7442
2009-10-23,13.8951,13.9612,13.7938,13.8561,95612292,13.7343
2009-10-26,13.9077,14.0551,13.7860,13.8691,118697184,13.7472
2009-10-27,13.7880,13.8779,13.6176,13.7210,128531340,13.6004
2009-10-28,13.7105,13.7638,13.4697,13.5210,102609288,13.4022
2009-10-29,13.5888,13.8096,13.5385,13.7900,100803096,13.6688
2009-10-30,13.7638,13.7680,13.3694,13.4164,138601260,13.2985
2009-11-02,13.4404,13.5000,13.2192,13.3631,127955916,13.2457
2009-11-03,13.2635,13.4510,13.2207,13.4457,95112792,13.3275
2009-11-04,13.5335,13.6512,13.4239,13.5218,93214692,13.4029
2009-11-05,13.6009,13.7580,13.5801,13.7300,73834092,13.6093
2009-11-06,13.7067,13.8083,13.6512,13.7913,72994932,13.6701
2009-11-09,13.9002,14.0786,13.8696,14.0768,105890004,13.9531
2009-11-10,14.0823,14.2337,14.0641,14.1832,89142768,14.0585
2009-11-11,14.2763,14.3519,14.1607,14.2783,92695212,14.1528
2009-11-12,14.2533,14.3368,14.1517,14.2105,75376548,14.0856
2009-11-13,14.2465,14.3271,14.1794,14.3156,66605328,14.1897
2009-11-16,14.3894,14.4392,14.3338,14.4214,87880032,14.2947
2009-11-17,14.3861,14.4520,14.3574,14.4517,76591332,14.3247
2009-11-18,14.4307,14.4840,14.3161,14.4307,61922016,14.3038
2009-11-19,14.3586,14.3644,14.2643,14.3391,86633280,14.2131
2009-11-20,14.2518,14.3043,14.2492,14.2633,80167752,14.1379
2009-11-23,14.4267,14.6797,14.4109,14.5733,101798100,14.4452
2009-11-24,14.5776,14.6219,14.4279,14.5918,64143792,14.4636
2009-11-25,14.6749,14.6912,14.5818,14.6582,58389552,14.5293
2009-11-27,14.3143,14.5761,14.2885,14.5085,55328616,14.3810
2009-11-30,14.5303,14.6064,14.4422,14.5896,68934996,14.4614
2009-12-01,14.7180,14.7953,14.5896,14.7615,92719188,14.6318
2009-12-02,14.7898,14.8401,14.6702,14.7025,66461472,14.5732
2009-12-03,14.7407,14.8011,14.6396,14.6582,57090852,14.5293
2009-12-04,14.8403,14.8856,14.4940,14.6399,100443456,14.5112
2009-12-07,14.6199,14.7320,14.5395,14.6709,65382552,14.5420
2009-12-08,14.6021,14.7813,14.5646,14.6909,60899040,14.5618
2009-12-09,14.7022,14.7480,14.6041,14.7402,71168760,14.6107
2009-12-10,14.7758,14.8826,14.7750,14.8023,66665268,14.6722
2009-12-11,14.8819,14.8836,14.7080,14.7775,68731200,14.6476
2009-12-14,14.8986,14.9477,14.8301,14.9082,76459464,14.7771
2009-12-15,14.8473,14.9244,14.7895,14.8433,91124784,14.7129
2009-12-16,14.9800,15.0243,14.9309,14.9590,112263624,14.8275
2009-12-17,14.9259,14.9560,14.8589,14.8634,105446448,14.7327
2009-12-18,14.9157,14.9882,14.8899,14.9254,141118740,14.7942
2009-12-21,14.9552,15.0110,14.9067,14.9820,102745152,14.8503
2009-12-22,15.0485,15.0526,14.9862,15.0430,75156768,14.9108
2009-12-23,15.1026,15.3371,15.0863,15.3073,82825092,15.1728
2009-12-24,15.3386,15.5035,15.3221,15.4775,34313652,15.3414
2009-12-28,15.5571,15.6654,15.4775,15.5873,67848084,15.4503
2009-12-29,15.6341,15.6366,15.4727,15.5005,56935008,15.3643
2009-12-30,15.4780,15.5838,15.4657,15.5838,58565376,15.4469
2009-12-31,15.6344,15.6507,15.5150,15.5150,48743208,15.3786
2010-01-04,15.6894,15.7535,15.6216,15.6844,78169752,15.5466
2010-01-05,15.6952,15.7117,15.5541,15.6154,120067812,15.4781
2010-01-06,15.6622,15.6622,15.1742,15.2217,158988852,15.0879
2010-01-07,15.2502,15.2653,14.8311,14.8674,256315428,14.7367
2010-01-08,14.8148,15.0963,14.7425,15.0656,188783028,14.9332
2010-01-11,15.1266,15.1266,14.8659,15.0428,288227484,14.9106
2010-01-12,14.9562,14.9690,14.7147,14.7768,193937868,14.6469
2010-01-13,14.4267,14.7242,14.3619,14.6919,259604136,14.5628
2010-01-14,14.6121,14.8699,14.5848,14.7610,169434396,14.6313
2010-01-15,14.8483,14.8539,14.4655,14.5145,217162620,14.3869
2010-01-19,14.5445,14.7753,14.4217,14.7052,172495332,14.5760
2010-01-20,14.6642,14.6642,14.3966,14.5248,129897972,14.3971
2010-01-21,14.6006,14.6852,14.3206,14.5891,252055692,14.4609
2010-01-22,14.1266,14.2793,13.3849,13.7640,271743984,13.6430
2010-01-25,13.6784,13.7608,13.4012,13.5135,176619204,13.3947
2010-01-26,13.4627,13.7538,13.4207,13.5741,174045780,13.4548
2010-01-27,13.5453,13.7050,13.3961,13.5661,158417424,13.4468
2010-01-28,13.6259,13.6887,13.2783,13.3706,129034836,13.2531
2010-01-29,13.4757,13.5383,13.1534,13.2618,165454380,13.1452
2010-02-01,13.3784,13.4087,13.2708,13.3388,89941968,13.2216
2010-02-02,13.3874,13.3874,13.2035,13.2913,163684152,13.1745
2010-02-03,13.2300,13.5661,13.2190,13.5340,119844036,13.4151
2010-02-04,13.4384,13.4635,13.1522,13.1827,134972892,13.0668
2010-02-05,13.2232,13.3509,13.0746,13.2955,126113760,13.1787
2010-02-08,13.3258,13.5636,13.3016,13.3501,107664228,13.2328
2010-02-09,13.5020,13.5518,13.3901,13.4244,112671216,13.3064
2010-02-10,13.3651,13.4582,13.2055,13.3746,106873020,13.2571
2010-02-11,13.3463,13.5258,13.2508,13.4234,96303600,13.3054
2010-02-12,13.3376,13.4422,13.2758,13.3413,91096812,13.2241
2010-02-16,13.4352,13.6169,13.3709,13.5460,146029824,13.4270
2010-02-17,13.5636,13.5986,13.4537,13.4687,81106812,13.3503
2010-02-18,13.4520,13.6389,13.4169,13.5941,93382524,13.4746
